temp,max_temp,wind_speed,cloudcover,precip,humidity,class
77.78,84.91,94.88,107.18,225.64000000000001,109.47999999999999,1
81.29,82.11,87.39,92.39,208.78,132.68,1
79.45,93.78999999999999,106.53,113.02,193.3,110.25999999999999,1
72.08,86.13,97.8,83.61,209.48000000000002,117.03,1
95.19,77.56,116.12,98.57,195.39000000000001,136.86,1
74.36,73.52000000000001,103.68,97.64,214.14000000000001,128.53,1
96.3,105.72999999999999,89.85,116.31,218.07000000000002,125.81,1
75.15,106.22999999999999,108.63,89.55,221.53,130.22,1
26.0,32.0,17.2,59.9,141.08,77.58,1
74.14,68.75,72.58,108.72,207.44,144.13,1
63.97,67.33,71.12,101.65,195.17000000000002,114.15,1
59.75,72.95,72.73,99.89,205.24,142.18,1
72.66,80.77000000000001,64.87,97.86,201.72000000000003,111.37,1
75.00999999999999,94.53999999999999,55.480000000000004,122.97999999999999,207.27,134.6,1
89.31,81.11,51.59,99.69,202.51000000000002,113.19999999999999,1
66.49000000000001,70.37,71.37,119.28999999999999,174.61,139.07999999999998,1
83.33,68.13,79.56,125.69999999999999,186.81,121.00999999999999,1
82.41,76.42,83.23,109.82,177.49,122.68,1
77.0,82.74000000000001,81.1,96.85,189.70000000000002,113.07,1
78.00999999999999,84.52000000000001,70.06,117.69,194.87,139.07999999999998,1
82.69,96.5,65.02,95.77,205.35000000000002,111.96000000000001,1
71.96000000000001,84.05,76.37,109.69999999999999,177.02,129.3,1
68.56,80.75,83.46000000000001,125.62,177.81,125.57,1
61.81,75.33,62.17999999999999,126.28999999999999,180.10000000000002,135.98,1
85.97999999999999,77.08,67.4,111.07,206.25,127.97999999999999,1
87.85,66.84,58.91,126.13,191.77,128.53,1
81.14,76.74000000000001,67.9,93.96000000000001,194.52,120.43,1
88.0,77.67,51.53,99.77,201.23000000000002,132.07,1
29.6,37.0,23.0,49.6,174.32,78.37,1
85.71000000000001,71.03999999999999,85.39,93.91,239.51,137.34,1
85.0,86.53,67.57,88.78999999999999,224.92,126.2,1
73.03,70.35,71.35,108.13,222.01999999999998,144.79000000000002,1
90.32,83.6,80.25999999999999,87.53999999999999,226.59,133.72,1
73.88,89.09,82.22999999999999,94.28999999999999,232.91,122.2,1
72.95,92.50999999999999,68.08,86.08,235.03,142.35,1
85.75999999999999,87.43,83.47999999999999,97.74000000000001,208.41,130.81,1
91.25,72.57,74.58,83.56,211.14999999999998,125.81,1
93.84,84.25999999999999,86.37,105.62,224.6,131.6,1
86.78,72.25999999999999,62.24,102.7,214.10999999999999,140.93,1
86.39,94.47999999999999,77.82,115.02000000000001,210.12,113.25,1
66.49000000000001,90.03999999999999,59.3,100.2,223.64,115.14000000000001,1
67.66,101.57,87.13,104.11,231.66,130.42000000000002,1
83.84,89.83,65.58,93.43,219.01999999999998,120.85,1
64.73,79.24000000000001,78.87,110.93,221.57999999999998,131.94,1
83.58,98.31,80.17,108.62,236.28,116.67,1
92.2,72.44,83.97,109.0,216.45999999999998,116.79,1
69.86,71.94,73.38,101.16,209.45999999999998,113.95,1
78.89,82.71000000000001,60.9,84.41,219.24,119.61000000000001,1
28.7,35.1,16.1,80.7,282.0,87.56,1
62.94,82.38,49.690000000000005,121.73,342.47,147.8,1
78.08,69.71000000000001,49.95,140.33,320.4,127.52000000000001,1
89.4,89.80000000000001,71.02000000000001,134.29000000000002,332.11,145.75,1
79.9,76.45,79.12,143.3,346.94,129.09,1
79.82,86.08,82.49000000000001,127.82,328.57,154.21,1
86.12,101.22,53.97,116.09,328.57,129.76,1
62.97,71.82,76.43,124.65,329.33,122.27000000000001,1
94.18,70.07,62.17,141.56,342.89,136.38,1
74.35,71.43,64.98,128.63,344.34000000000003,135.5,1
72.74,80.55000000000001,80.78999999999999,129.94,337.67,122.13,1
89.19,87.08,50.77,133.52,341.18,135.98000000000002,1
88.77,92.2,69.81,120.82,335.7,152.79000000000002,1
83.57,94.69,65.85,119.77000000000001,342.02,152.56,1
95.2,78.99000000000001,76.1,129.57,323.51,130.05,1
86.28,97.85,71.19,118.87,326.48,129.83,1
91.09,94.14,58.31,115.47,330.38,122.77000000000001,1
86.25,69.13,76.86,124.87,341.44,141.53,1
87.85,90.91,70.68,146.37,320.61,122.6,1
93.96000000000001,97.57,56.99,120.4,343.22,149.7,1
29.3,34.0,12.8,60.2,406.2,96.22,1
75.62,99.46,64.82000000000001,115.62,442.84999999999997,151.76,1
77.93,87.21000000000001,73.89,121.47,461.19,149.5,1
64.12,68.56,49.870000000000005,112.92,461.06,159.65,1
67.81,88.11,57.849999999999994,121.92,465.06,137.92000000000002,1
64.61,93.82,67.49,96.07,461.27,134.51999999999998,1
70.81,75.09,61.129999999999995,123.55000000000001,446.46,133.22,1
79.96,72.63,68.13,120.56,460.69,157.0,1
68.03,89.92,47.769999999999996,114.71000000000001,443.02,140.25,1
68.38,68.39,63.599999999999994,114.31,462.51,133.14,1
78.38,84.87,62.58,95.72,442.33,142.69,1
82.8,75.92,52.010000000000005,112.94,471.28,161.9,1
64.43,83.59,58.64,98.63,466.21999999999997,151.26,1
68.9,76.44,50.61,116.35,456.62,154.26999999999998,1
86.02,72.16,59.599999999999994,126.0,472.53999999999996,131.9,1
78.16,71.89,75.5,113.33000000000001,457.28999999999996,158.57,1
91.78,73.67,58.379999999999995,117.9,451.07,157.15,1
78.51,84.5,47.25,124.43,446.48,147.12,1
78.27,70.05,57.849999999999994,122.37,465.25,161.25,1
64.57000000000001,79.57,60.870000000000005,104.02000000000001,445.38,130.9,1
27.7,34.9,18.3,77.2,445.11,88.71,1
67.17,68.77,83.6,135.94,479.27,133.49,1
75.55,76.03999999999999,64.7,125.13,482.07,133.84,1
80.17,73.19,80.3,141.0,511.68,143.18,1
78.14,70.03,76.21,123.6,483.53000000000003,141.43,1
61.230000000000004,69.65,60.129999999999995,123.47,482.51,133.09,1
76.48,81.38,56.019999999999996,136.81,481.74,143.25,1
72.55,71.28999999999999,80.31,114.56,508.8,127.97999999999999,1
69.5,86.47999999999999,65.69,139.96,494.73,153.42,1
70.24,95.38,74.84,143.67000000000002,507.15000000000003,153.88,1
71.45,101.22999999999999,80.47,116.81,496.77,124.07,1
74.37,81.74000000000001,68.51,130.46,489.94,127.11999999999999,1
66.1,79.33,75.99,120.65,503.84000000000003,142.59,1
90.87,83.03,55.45,132.74,502.81,136.07999999999998,1
70.33,93.47999999999999,84.89999999999999,113.57,511.6,150.18,1
68.67999999999999,72.08,81.3,138.51,506.86,148.64999999999998,1
90.09,96.65,74.74,137.42000000000002,481.6,147.22,1
73.49,97.18,69.93,132.57,493.11,135.14999999999998,1
66.53,72.91,61.47,133.94,488.47,137.89999999999998,1
68.78,99.85999999999999,74.2,138.58,499.85,128.03,1
27.8,32.0,57.5,61.3,325.4,86.6,1
84.15,98.4,103.96000000000001,96.44999999999999,365.10999999999996,133.32999999999998,1
61.2,91.75,92.72,104.84,374.84999999999997,152.43,1
93.58,85.71000000000001,120.9,98.65,375.03999999999996,139.37,1
61.8,86.45,118.74000000000001,97.03,374.87,129.79,1
90.87,87.91,99.55,95.14,361.07,125.57999999999998,1
61.510000000000005,85.4,91.99000000000001,113.74,384.92999999999995,127.27,1
88.41,77.25,115.68,126.07,391.02,131.89999999999998,1
90.08,86.3,104.85,117.78,384.34,131.95,1
79.53,95.35,121.25999999999999,105.59,377.92999999999995,129.26999999999998,1
91.04,96.08,110.22,97.5,379.05999999999995,124.07,1
90.19,69.38,123.52,98.81,387.7,132.97,1
78.1,87.34,101.78,97.33,389.72999999999996,150.62,1
86.59,94.97999999999999,114.43,109.93,361.12,121.38999999999999,1
66.63,84.13,96.25999999999999,113.64,390.30999999999995,152.0,1
71.36,67.58,123.22,115.31,370.38,139.87,1
72.37,73.91,100.89,106.36,376.64,124.47999999999999,1
79.6,88.36,104.33,127.09,374.15999999999997,144.62,1
92.24,88.99000000000001,105.68,125.22999999999999,367.76,130.66,1
93.19,73.75999999999999,111.50999999999999,104.97,364.03,139.88,1
28.6,35.1,16.1,80.1,273.0,87.55,1
88.36,70.44,64.5,123.75,326.3,131.88,1
93.94999999999999,79.44,65.67,133.93,325.62,128.12,1
85.86,88.27000000000001,63.27,120.31,333.01,149.85,1
84.61,89.13,82.74000000000001,131.23,316.9,125.53,1
86.17,84.49000000000001,68.81,139.76999999999998,332.58,127.13,1
67.07,96.43,65.0,131.93,314.79,127.66999999999999,1
78.30000000000001,76.21000000000001,52.65,145.54,333.46,128.51999999999998,1
74.9,94.03999999999999,76.82,146.01999999999998,309.25,152.89,1
80.75999999999999,86.67,53.690000000000005,138.76,321.87,122.97999999999999,1
75.96000000000001,70.39,60.45,117.81,328.13,136.48,1
78.71000000000001,89.63,74.72,114.0,336.23,121.37,1
78.55000000000001,100.47,80.88,119.67999999999999,335.08,145.05,1
90.96000000000001,91.28,61.230000000000004,145.63,319.32,146.89,1
71.53999999999999,100.44,72.82,117.09,323.06,144.3,1
76.09,79.98,82.03,132.57999999999998,309.94,123.9,1
61.97,94.17,75.65,120.87,320.27,153.41,1
72.91,87.28,51.800000000000004,118.25999999999999,316.25,150.85,1
65.44,95.13,71.67,120.77,324.82,137.76,1
88.65,69.15,50.54,134.16,329.59000000000003,123.8,1
29.1,34.1,17.2,79.1,338.98,86.09,1
84.72,85.27000000000001,81.07,137.87,402.22,136.9,1
86.45,71.49000000000001,70.83,130.07,376.25,150.25,1
78.15,96.44,70.67999999999999,141.84,398.06,147.75,1
89.32,88.7,53.09,128.23,381.02000000000004,137.48000000000002,1
88.33,95.58,75.87,133.32,389.79,137.06,1
72.84,90.19,75.87,144.61,390.90000000000003,145.28,1
87.62,78.18,67.97,115.41999999999999,376.28000000000003,140.01,1
74.49000000000001,73.94,55.14,138.35999999999999,372.86,133.11,1
65.53999999999999,99.13,81.03,127.64999999999999,380.53000000000003,135.17000000000002,1
67.92,73.36,61.510000000000005,134.64999999999998,402.94,136.99,1
95.66,99.0,59.769999999999996,115.3,393.62,138.89,1
68.14,97.78999999999999,74.78,140.04,389.20000000000005,141.17000000000002,1
64.25999999999999,73.42,65.14,140.56,373.36,139.03,1
71.22,78.66,63.45,114.06,396.88,124.47,1
70.68,95.14,65.45,130.03,384.17,152.02,1
66.05000000000001,80.49000000000001,54.55,120.31,381.58000000000004,148.81,1
68.27000000000001,91.11,59.55,121.6,395.0,121.80000000000001,1
85.96000000000001,69.06,54.58,113.75,395.82000000000005,142.78,1
82.98,93.07,66.91,130.26999999999998,389.69,144.36,1
25.1,29.7,23.0,90.8,239.9,90.05,1
80.63,85.79,58.62,131.69,293.94,146.34,1
70.38,67.1,71.72,150.93,288.39,131.26999999999998,1
69.4,90.14,73.59,142.95,302.75,131.5,1
64.98,78.75,56.59,152.78,276.55,148.65,1
72.99000000000001,69.17,57.42,143.4,295.34000000000003,146.70999999999998,1
89.57,67.23,81.09,145.75,306.14,131.99,1
84.83,93.63,89.37,134.57,284.07,153.68,1
91.34,79.33,57.56,134.25,290.02,129.15,1
83.13,73.31,66.8,140.63,300.31,143.15,1
73.37,77.77,75.66,126.02,293.72,156.1,1
59.28,93.14,68.07,149.88,294.06,148.45999999999998,1
80.21000000000001,76.15,77.37,148.92,282.04,147.24,1
84.52000000000001,69.72,74.57,143.16,280.01,140.07999999999998,1
74.48,80.97,87.93,154.82,277.26,150.94,1
80.09,76.19,62.49,141.56,303.13,155.81,1
81.28,72.67999999999999,65.89,135.42,291.4,133.69,1
90.03999999999999,65.58,88.52,132.32,280.94,144.11,1
82.46000000000001,75.65,69.95,129.53,276.6,124.18,1
76.62,87.6,64.22999999999999,124.91999999999999,289.96000000000004,154.53,1
28.1,33.1,13.9,77.4,62.8,85.58,1
66.99000000000001,87.87,74.75,125.23,127.92,133.95,1
86.38,66.59,72.57000000000001,122.57000000000001,118.33,135.53,1
81.92,87.59,49.94,127.74000000000001,110.39,147.98,1
68.83,79.98,79.57000000000001,139.37,106.97999999999999,124.67,1
65.09,95.23,52.379999999999995,131.97,100.28,139.31,1
79.53999999999999,80.67,56.199999999999996,119.93,109.89,127.47999999999999,1
86.64,71.42,50.269999999999996,126.94,108.02,120.68,1
66.37,82.98,76.08,114.45,116.63,130.66,1
84.27000000000001,84.83,53.089999999999996,117.92000000000002,120.03,149.32,1
73.97,73.73,69.54,117.43,112.13,123.94,1
71.33,91.52000000000001,77.68,119.25,102.11,123.02,1
69.27000000000001,76.47,58.94,140.38,128.57999999999998,128.69,1
89.0,95.09,55.23,125.92000000000002,120.93,129.48,1
77.88,99.5,72.78,132.59,97.46,143.99,1
72.32,86.41,52.68,115.44,124.66999999999999,147.09,1
71.06,76.89,52.9,137.32,111.85,129.5,1
67.73,75.00999999999999,64.11,127.29,124.65,123.38,1
73.39,77.06,53.449999999999996,135.79000000000002,98.53999999999999,137.65,1
72.0,77.84,48.08,136.45,103.87,138.78,1
28.6,34.1,15.0,60.7,270.26,86.21,1
81.31,92.03,52.33,98.43,335.05,142.32,1
79.47,72.80000000000001,72.02000000000001,98.23,318.7,133.25,1
94.05000000000001,72.31,61.39,96.01,336.40999999999997,135.26,1
80.28999999999999,98.39000000000001,62.58,113.76,335.11,125.66,1
89.99000000000001,97.53,48.91,97.68,306.25,142.69,1
85.63,99.44,76.47999999999999,123.51,331.83,134.38,1
75.53,99.85,56.06,107.48,335.34,146.18,1
74.22,69.03999999999999,74.99000000000001,101.23,336.82,122.99,1
85.12,91.75999999999999,69.02000000000001,98.41,304.66999999999996,135.06,1
62.08,92.17,74.65,126.19,316.74,150.2,1
63.65,81.86,69.88,99.51,325.64,138.55,1
76.87,95.32,60.72,125.75,327.74,136.53,1
66.87,85.64,62.56,103.09,334.46999999999997,149.32,1
69.07,71.78999999999999,65.00999999999999,120.9,329.53999999999996,133.88,1
74.27000000000001,68.30000000000001,52.0,112.27000000000001,325.78,138.81,1
68.56,86.58,61.61,98.93,329.26,151.33999999999997,1
73.06,68.21000000000001,79.0,125.27,332.26,148.01999999999998,1
67.33,95.28999999999999,48.9,108.73,335.31,150.22,1
79.97,88.50999999999999,79.89,96.26,331.7,138.23,1
26.6,32.4,42.5,75.9,541.1,91.3,1
90.09,80.72,86.92,109.41,580.96,149.81,1
76.78,71.69999999999999,101.92,127.25,595.14,132.15,1
79.27000000000001,84.25,92.24000000000001,120.79,576.98,137.91,1
60.42,89.44,78.81,136.14000000000001,601.85,145.81,1
69.30000000000001,75.50999999999999,108.59,138.08,585.71,156.12,1
84.73,69.53,81.47,131.45,604.9200000000001,135.22,1
70.89,88.42,81.65,138.15,605.04,135.66,1
67.4,69.18,107.9,109.28,596.33,143.7,1
83.74000000000001,79.16,77.62,140.52,598.95,124.9,1
80.67,89.22999999999999,83.83,135.68,577.96,139.43,1
67.99000000000001,83.44,97.49000000000001,112.17000000000002,579.36,152.0,1
75.27000000000001,69.13,106.11,124.38,578.0,155.29,1
61.15,81.50999999999999,102.05,114.97,594.45,133.2,1
79.28999999999999,69.17,85.31,129.14000000000001,605.1600000000001,136.93,1
64.88,81.3,99.64,141.46,601.14,128.18,1
76.89,73.59,89.8,122.32000000000001,597.79,144.43,1
86.63,84.05,79.58,123.63,579.03,139.07999999999998,1
72.59,91.36,105.4,118.45,599.3100000000001,140.03,1
65.52000000000001,97.96000000000001,88.92,121.22,582.82,131.03,1
27.7,34.4,9.2,73.1,309.59,83.82,1
84.48,74.25999999999999,65.81,111.91,344.38,136.42,1
66.46,70.09,57.97,137.82999999999998,367.38,141.37,1
75.78,75.44999999999999,48.06999999999999,111.35999999999999,346.32,136.79999999999998,1
81.11,96.86,59.019999999999996,115.87,374.09999999999997,125.25,1
66.49,94.49000000000001,66.82,139.18,351.45,123.41,1
73.71,96.00999999999999,46.95,127.50999999999999,366.66999999999996,129.43,1
76.78,73.32,73.17,128.07,345.33,125.69999999999999,1
92.45,80.0,70.2,124.60999999999999,356.7,125.91999999999999,1
89.91,91.34,61.510000000000005,130.70999999999998,373.59,147.87,1
90.35,81.6,68.96,138.03,357.75,141.89,1
64.01,83.53999999999999,58.94,122.49,373.96999999999997,140.06,1
92.08,97.4,45.8,127.35999999999999,363.08,143.94,1
84.06,76.72999999999999,69.67999999999999,134.87,350.87,130.18,1
83.17,89.22,51.019999999999996,120.42999999999999,351.09999999999997,138.35,1
84.92,81.74000000000001,47.519999999999996,128.76,351.15999999999997,125.47999999999999,1
71.69,81.91,65.37,135.63,374.01,119.47999999999999,1
75.53,97.46000000000001,44.290000000000006,136.05,372.77,135.79999999999998,1
63.989999999999995,77.31,55.760000000000005,113.85,365.19,135.54,1
67.57,82.72,52.69,126.16,350.04999999999995,149.6,1
27.1,35.0,18.3,61.0,990.08,84.66,1
90.84,96.21000000000001,61.849999999999994,111.9,1046.48,131.57,1
78.53,81.08,77.08,112.7,1046.16,143.68,1
64.58,94.27000000000001,65.54,125.84,1053.69,135.95,1
91.02000000000001,85.05,62.67,124.62,1040.23,141.0,1
81.92,91.87,80.38,95.12,1032.7,121.71,1
62.01,86.42,84.75999999999999,106.45,1050.54,130.97,1
70.9,72.97,79.86,114.14,1025.39,120.87,1
63.15,98.45,75.38,125.19,1031.38,146.4,1
86.58,78.44,54.06,117.03999999999999,1053.77,144.41,1
70.25999999999999,92.53,54.83,104.39,1039.76,131.57999999999998,1
63.1,97.03999999999999,69.42,127.23,1049.75,145.22,1
64.99000000000001,84.57,82.07000000000001,119.03999999999999,1056.23,124.0,1
82.53999999999999,79.27000000000001,62.08,113.31,1049.63,122.31,1
66.82,89.38,70.72,103.86,1038.3400000000001,140.51,1
69.33,69.02000000000001,76.16,116.44,1050.7,129.53,1
75.25999999999999,72.66,67.77,113.53999999999999,1047.02,146.28,1
61.45,91.9,77.18,116.43,1035.31,123.61,1
67.88,76.15,62.739999999999995,100.67,1042.29,151.09,1
77.06,80.8,82.95,112.97,1047.1000000000001,134.99,1
32.4,41.1,17.2,53.7,132.7,64.43,1
95.68,100.53999999999999,65.54,112.59,186.39,122.64000000000001,1
65.81,79.66,73.67,98.95,188.95999999999998,119.43,1
75.08,92.34,66.89,114.2,189.57999999999998,98.76,1
67.28,83.77000000000001,80.82,106.79,196.69,113.63000000000001,1
86.44999999999999,83.63,54.06999999999999,110.02000000000001,167.32,99.53,1
98.69999999999999,102.6,53.269999999999996,120.14,179.76999999999998,110.91,1
68.56,75.45,62.78,87.52000000000001,171.64999999999998,103.86000000000001,1
88.59,93.43,57.5,107.7,179.35999999999999,113.93,1
80.74000000000001,82.33,64.89,110.92,169.54999999999998,119.42000000000002,1
95.12,106.83000000000001,81.55,92.21000000000001,171.67,130.27,1
70.6,102.7,65.54,101.69,176.76,112.21000000000001,1
83.82,101.91,67.83,102.59,193.39,110.97,1
65.77,84.78,74.08,109.41,195.54999999999998,120.9,1
91.86,87.92,56.34,109.42,177.22,129.31,1
85.84,77.16,73.75,87.34,191.95,110.22,1
85.33,98.64,67.7,116.86,172.38,100.10000000000001,1
97.75,90.95,74.5,95.36,176.85,109.71000000000001,1
83.33,106.22,78.64,108.19,170.26999999999998,104.46000000000001,1
85.25,94.5,54.64,94.08000000000001,179.14999999999998,112.19,1
29.3,35.1,12.8,88.2,566.66,86.12,1
70.37,90.15,71.78,146.93,609.5999999999999,148.01,1
68.95,89.5,74.84,126.25,605.4499999999999,149.6,1
62.980000000000004,76.23,71.95,130.45,613.6999999999999,138.74,1
94.11,73.85,58.650000000000006,141.14,603.63,125.26,1
70.48,68.65,50.519999999999996,140.78,624.43,142.44,1
83.05,85.34,54.379999999999995,122.67,607.43,141.76,1
81.23,80.27000000000001,66.63,122.92,613.37,145.93,1
72.83,99.91,66.38,122.34,632.74,124.77000000000001,1
69.94,92.31,60.19,123.34,604.3499999999999,148.5,1
67.79,75.77000000000001,75.14,132.01,606.76,122.88,1
88.42,91.89,51.129999999999995,152.29000000000002,617.86,135.55,1
74.52,79.74000000000001,68.6,141.75,610.37,144.17000000000002,1
81.33,92.36,66.02,136.41,605.9,127.19,1
72.31,75.72,59.870000000000005,139.66,620.6999999999999,132.65,1
75.33,79.89,51.239999999999995,146.42000000000002,618.27,136.11,1
90.94,93.06,48.260000000000005,138.81,604.38,132.74,1
78.71,89.84,67.13,130.4,619.27,127.32000000000001,1
70.95,97.12,54.69,121.88,621.5899999999999,131.18,1
80.21,81.25999999999999,78.81,126.4,602.8499999999999,130.51,1
27.6,32.1,20.8,94.2,580.0,89.22,1
81.82,66.59,78.8,148.78,628.42,142.62,1
63.02,80.5,77.09,135.95,636.91,127.96000000000001,1
76.69,90.4,70.9,130.24,627.0,131.34,1
69.05000000000001,80.59,87.45,140.79000000000002,622.63,154.36,1
91.30000000000001,97.6,64.24,133.03,645.9,131.23,1
65.35,69.33,57.94,153.78,620.83,150.63,1
74.63,92.78999999999999,60.33,153.41,626.85,148.2,1
63.15,70.31,72.58,159.25,643.32,126.09,1
91.87,95.44,82.2,137.76,630.33,137.93,1
81.39,88.86,75.69,146.6,639.06,137.29,1
83.32,77.25,57.17,151.49,620.12,138.24,1
72.31,92.25,68.63,138.73000000000002,615.7,131.48,1
69.78999999999999,87.06,57.59,128.88,644.01,155.09,1
89.05000000000001,69.22,83.12,135.15,619.32,150.57,1
66.71000000000001,80.18,84.15,141.34,638.72,153.63,1
92.44999999999999,97.74000000000001,65.24,137.6,641.91,151.28,1
84.72,92.77000000000001,81.81,155.59,631.58,133.26999999999998,1
71.73,87.08,81.7,145.91,640.88,154.38,1
93.55000000000001,81.09,72.62,138.34,618.5,136.41,1
26.3,37.1,23.0,90.9,401.0,85.19,1
83.42,96.89,84.57,134.22,458.89,129.44,1
86.85,76.98,72.1,155.41000000000003,462.88,135.01,1
66.12,83.84,89.45,145.55,444.92,137.16,1
70.11,75.89,63.44,129.51,461.24,136.32,1
77.3,78.92,85.44,139.26,447.09000000000003,133.16,1
82.71,75.39,66.42,147.03,446.85,132.64,1
79.14,84.39,78.99000000000001,131.62,440.17,123.75999999999999,1
66.37,83.99000000000001,64.84,127.30000000000001,452.17,142.67,1
91.52,86.35,89.3,147.74,460.38,142.69,1
91.85,82.17,71.12,139.57,445.94,150.62,1
77.43,84.73,82.39,145.13,436.01,135.19,1
78.6,83.42,88.37,142.45,462.76,131.2,1
69.65,84.06,75.69,133.2,459.34000000000003,151.37,1
68.73,96.46000000000001,84.47,132.29000000000002,454.65,141.04,1
88.45,103.53,64.56,141.02,461.51,120.91,1
92.5,86.25999999999999,58.72,131.78,466.75,123.1,1
67.87,73.2,77.33,127.29,437.99,147.06,1
88.39,77.57,86.9,156.35000000000002,463.18,130.0,1
64.88,92.95,72.86,130.42000000000002,458.09000000000003,136.63,1
27.7,32.2,20.8,88.6,228.0,93.02,1
92.43,66.48,84.19,152.43,284.21,147.93,1
94.15,96.08000000000001,60.099999999999994,125.53,283.57,143.56,1
73.4,86.37,84.24,125.35,292.23,133.48,1
85.61,92.95,77.43,130.68,291.65999999999997,142.14,1
71.98,71.02000000000001,58.81,137.67,290.89,131.82,1
90.1,95.43,71.49,141.2,289.61,135.59,1
63.620000000000005,70.12,66.5,140.99,286.38,131.03,1
73.99,96.84,60.3,151.22,283.13,129.13,1
91.25,82.0,74.23,129.84,289.79,128.44,1
64.63,84.98,84.51,131.39,279.57,152.9,1
88.87,89.71000000000001,67.23,147.47,269.92,135.22,1
80.04,97.84,71.35,122.44999999999999,266.36,132.55,1
86.97,73.75,66.82000000000001,132.12,266.75,136.54,1
64.8,77.36,85.7,150.49,273.96,139.01,1
66.75,75.59,55.64,152.25,287.14,127.59,1
64.91,88.91,59.510000000000005,130.37,281.37,140.61,1
89.71,76.5,82.99,138.32999999999998,273.01,131.91,1
86.47,96.79,65.14,146.51,284.71,148.14,1
75.7,92.0,66.33,134.59,262.67,152.95999999999998,1
30.2,37.1,16.1,77.1,359.84,83.07,1
68.42,71.39,81.99000000000001,134.26999999999998,412.60999999999996,139.67,1
81.81,93.1,74.77000000000001,123.75,419.4,117.6,1
94.03,75.03999999999999,54.93,111.84,401.04999999999995,148.07999999999998,1
75.85,82.18,63.61,139.66,408.71,118.25,1
74.67,101.47,68.32,119.91,415.09,127.94,1
70.42,80.03999999999999,50.34,117.94999999999999,410.48999999999995,144.41,1
91.87,73.41,51.74,138.06,418.71999999999997,143.10999999999999,1
70.24,99.83,55.300000000000004,116.31,408.29999999999995,142.64,1
85.86,78.38,72.64,126.16999999999999,399.01,138.73,1
68.84,87.1,67.2,116.35,412.32,123.94,1
76.37,72.96000000000001,61.050000000000004,131.20999999999998,412.09,137.03,1
66.16,102.46000000000001,49.56,120.82999999999998,426.34999999999997,130.51999999999998,1
78.31,89.94,59.18,120.05,407.07,119.47999999999999,1
80.98,84.58,59.25,131.70999999999998,400.28,136.2,1
72.65,96.6,50.86,125.92999999999999,411.21,146.82,1
76.67999999999999,78.5,54.82,118.47999999999999,395.59,138.51,1
96.3,99.41,57.17,137.32,424.99,137.92,1
76.19,71.25999999999999,78.43,132.78,401.0,143.87,1
80.66,87.45,66.69,110.66999999999999,413.97999999999996,133.76999999999998,1
26.2,36.1,23.0,93.3,344.2,85.4,1
76.26,89.34,83.78999999999999,143.01,396.78,146.41,1
67.69,93.15,66.22,155.32999999999998,400.07,147.12,1
62.510000000000005,101.27000000000001,61.77,139.44,400.23,131.95,1
77.37,88.58,63.67,142.66,382.49,141.12,1
90.74000000000001,100.85,67.21000000000001,128.04,400.0,133.17000000000002,1
88.82,88.64,72.62,158.25,394.59,128.95,1
59.989999999999995,98.4,86.81,131.78,395.58,123.72,1
63.5,92.74000000000001,65.00999999999999,153.91,379.90999999999997,119.9,1
65.11,82.89,64.38,136.75,408.28999999999996,127.0,1
79.88,101.97999999999999,68.65,127.65,383.65,138.94,1
70.59,76.33,84.3,154.94,379.03,120.16,1
64.33,89.32,63.37,135.12,397.28,126.27000000000001,1
83.62,82.25999999999999,64.88,153.54,409.77,121.31,1
83.21,71.06,80.15,147.88,386.02,140.9,1
68.87,88.73,60.8,127.55,387.53999999999996,141.95,1
83.44,99.19,83.25,141.63,398.84,144.14000000000001,1
80.8,77.37,65.49000000000001,128.03,380.24,149.43,1
70.89,92.07,70.8,138.04,378.41999999999996,135.36,1
83.52,75.48,56.74,126.65,394.43,130.48000000000002,1
24.2,30.9,11.4,58.6,119.76,81.19,1
68.99,88.3,68.65,110.97,175.36,144.7,1
61.0,68.93,60.19,104.85,162.69,137.16,1
81.31,96.81,71.91,107.73,174.99,137.44,1
84.4,96.28999999999999,57.28,109.94,157.88,134.15,1
70.08,77.16,46.68,110.61,172.13,140.0,1
77.92999999999999,64.32,53.379999999999995,92.62,154.01,125.68,1
82.66,81.06,60.94,96.42,174.68,145.07,1
57.94,70.82,62.67,119.11,186.07999999999998,138.13,1
77.34,87.22,65.23,104.56,156.77,127.91,1
67.58,77.5,63.93,121.46000000000001,173.52,143.2,1
77.51,79.71000000000001,62.04,116.87,170.44,132.4,1
65.08,66.39,48.129999999999995,121.15,154.56,122.50999999999999,1
89.67,73.44,49.019999999999996,113.22,163.47,130.01,1
75.67999999999999,75.44,56.05,94.1,160.68,144.46,1
65.87,78.9,67.89,111.30000000000001,185.09,136.2,1
87.01,74.59,50.89,113.48,162.39000000000001,119.18,1
72.63,91.19,50.12,102.08,159.32,119.55,1
89.29,89.44999999999999,48.89,113.59,180.32,122.19999999999999,1
68.51,72.28,68.54,117.41,164.63,136.21,1
26.2,34.1,28.9,70.8,431.47,84.51,1
62.64,98.4,93.71000000000001,137.29,477.47,131.2,1
67.39,98.47,77.97,130.04,486.22,144.25,1
62.870000000000005,99.31,65.97,105.53999999999999,467.62,138.99,1
84.37,88.50999999999999,75.72999999999999,135.43,493.31000000000006,130.65,1
83.21,93.77000000000001,79.89,124.22,471.26000000000005,122.49000000000001,1
91.42,76.33,90.8,106.55,486.20000000000005,124.66,1
